PROFID,fdnustdlit,dnu_model,dnu_inf,nu_max,mass,radius,luminosity,mixing_length,metalicity
profile25,0.9756714045956022,0.2422503365032341,0.2363567260798677,0.8211743428015867,1.9884098706980504e+33,68.81298781717057,2.5969162993353354e+36,1.7,0.0    d0
profile110,0.9913598450195433,124.19917611384062,123.12607598377201,2667.4961946000344,1.9884098706980504e+33,1.0628754264219284,4.7614928750433045e+33,1.7,0.0    d0
profile226,1.032861220707436,5.9516099274600265,6.147187094850858,56.120707052135245,1.9884098706980504e+33,7.839074127206822,8.803084426383713e+34,1.7,0.0    d0
profile214,0.99287858327181,39.96261404687066,39.67802361869508,646.8573927548674,1.9884098706980504e+33,2.261252384140444,1.0232266418207758e+34,1.7,0.0    d0
profile183,0.9838085668912244,85.2577341684743,83.87728926867968,1609.474521442669,1.9884098706980504e+33,1.3728385560212415,7.536701906265652e+33,1.7,0.0    d0
profile109,0.9914073195376104,124.59257017912641,123.52198603558932,2679.107903792182,1.9884098706980504e+33,1.0606030742629065,4.7387603711363485e+33,1.7,0.0    d0
profile42,0.9939633440957911,146.92630991092187,146.0393663347145,3374.9642093313173,1.9884098706980504e+33,0.9485693745029703,3.566202318012884e+33,1.7,0.0    d0
profile55,0.93760861005005,0.13328000026653744,0.12496447579737846,0.3627510187319968,1.9884098706980504e+33,105.24254562660005,4.674969575040238e+36,1.7,0.0    d0
profile178,0.9849906761402376,89.15675456966113,87.81857196603974,1707.751349930347,1.9884098706980504e+33,1.331449845824792,7.200825277443847e+33,1.7,0.0    d0
profile4,1.0259766664120173,0.44971045562741563,0.46139243411524533,1.9442130364484407,1.9884098706980504e+33,44.05569731856402,1.3531527142693486e+36,1.7,0.0    d0
profile215,0.9957148924373375,36.46670821742565,36.31044445025775,576.7431379758293,1.9884098706980504e+33,2.3989876687155647,1.1196312944093939e+34,1.7,0.0    d0
profile129,0.990684476824135,116.36048886446211,115.27653003369024,2441.8868326621223,1.9884098706980504e+33,1.1105935034867238,5.22096365008227e+33,1.7,0.0    d0
profile220,1.0101734165345593,19.656712031018483,19.856687950209917,260.8705022109955,1.9884098706980504e+33,3.5873838740976014,2.285793636751541e+34,1.7,0.0    d0
profile93,0.9115773453346874,0.08178829390735201,0.07455635583951713,0.18760263892468987,1.9884098706980504e+33,148.4998256875626,7.366343668790458e+36,1.7,0.0    d0
profile172,0.9861918927642862,93.44798643471965,92.15764661706751,1818.197138756399,1.9884098706980504e+33,1.2893222426408832,6.841295140419542e+33,1.7,0.0    d0
profile198,0.9795006849488272,70.7966380797033,69.34535549114361,1265.5236884639917,1.9884098706980504e+33,1.5584904292213193,8.735877806534918e+33,1.7,0.0    d0
profile207,0.9792754273310319,58.31711907638655,57.10852170424311,1004.5981722463926,1.9884098706980504e+33,1.7738427338007987,9.048489355753171e+33,1.7,0.0    d0
